#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CTNND1	ZEB1	9606.ENSP00000382004	9606.ENSP00000354487	0	0	0	0	0	0	0	0.401	0.400
CTNND1	EFNA1	9606.ENSP00000382004	9606.ENSP00000357392	0	0	0	0	0.153	0	0.900	0.112	0.918
CTNND1	PTPN1	9606.ENSP00000382004	9606.ENSP00000360683	0	0	0	0	0	0.056	0	0.484	0.492
CTNND1	VAV2	9606.ENSP00000382004	9606.ENSP00000360916	0	0	0	0	0.064	0.270	0.650	0.985	0.996
CTNND1	SRC	9606.ENSP00000382004	9606.ENSP00000362680	0	0	0	0	0.084	0.496	0.900	0.946	0.997
CTNND1	SNAI2	9606.ENSP00000382004	9606.ENSP00000380034	0	0	0	0	0.076	0	0	0.427	0.448
CTNND1	VEGFA	9606.ENSP00000382004	9606.ENSP00000478570	0	0	0	0	0.065	0	0	0.394	0.409
CTNND1	MYC	9606.ENSP00000382004	9606.ENSP00000479618	0	0	0	0	0	0.122	0	0.406	0.456
CTNND1	YAP1	9606.ENSP00000382004	9606.ENSP00000478927	0	0	0	0	0.171	0.301	0	0.157	0.469
CTNND1	SHC1	9606.ENSP00000382004	9606.ENSP00000401303	0	0	0	0	0.060	0	0	0.818	0.822
CTNND1	PIK3R1	9606.ENSP00000382004	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0.086	0.904
CTNND1	IGF2	9606.ENSP00000382004	9606.ENSP00000391826	0	0	0	0	0	0	0.900	0.095	0.905
CTNND1	GNA13	9606.ENSP00000382004	9606.ENSP00000400717	0	0	0	0	0.155	0	0.900	0.062	0.913
CTNND1	RHOA	9606.ENSP00000382004	9606.ENSP00000400175	0	0	0	0	0	0.347	0.900	0.986	0.999
CXCR4	FGF4	9606.ENSP00000386884	9606.ENSP00000168712	0	0	0	0	0	0	0	0.419	0.419
CXCR4	MMP2	9606.ENSP00000386884	9606.ENSP00000219070	0	0	0	0	0.062	0.057	0	0.624	0.638
CXCR4	TGFB1	9606.ENSP00000386884	9606.ENSP00000221930	0	0	0	0	0.073	0	0	0.496	0.514
CXCR4	HGF	9606.ENSP00000386884	9606.ENSP00000222390	0	0	0	0	0.063	0.097	0	0.667	0.693
CXCR4	KITLG	9606.ENSP00000386884	9606.ENSP00000228280	0	0	0	0	0	0	0	0.646	0.646
CXCR4	GAPDH	9606.ENSP00000386884	9606.ENSP00000229239	0	0	0	0	0	0	0	0.636	0.636
CXCR4	MAPK14	9606.ENSP00000386884	9606.ENSP00000229795	0	0	0	0	0	0	0	0.432	0.432
CXCR4	PLCG1	9606.ENSP00000386884	9606.ENSP00000244007	0	0	0	0	0.049	0.070	0.900	0.218	0.921
CXCR4	SNAI1	9606.ENSP00000386884	9606.ENSP00000244050	0	0	0	0	0	0	0	0.508	0.508
CXCR4	SOX9	9606.ENSP00000386884	9606.ENSP00000245479	0	0	0	0	0	0.056	0	0.392	0.401
CXCR4	JAG1	9606.ENSP00000386884	9606.ENSP00000254958	0	0	0	0	0	0	0	0.477	0.477
CXCR4	KRAS	9606.ENSP00000386884	9606.ENSP00000256078	0	0	0	0	0	0.056	0	0.477	0.485
CXCR4	SMAD2	9606.ENSP00000386884	9606.ENSP00000262160	0	0	0	0	0	0.057	0	0.401	0.410
CXCR4	GNAO1	9606.ENSP00000386884	9606.ENSP00000262494	0	0	0	0	0	0.151	0.900	0.197	0.925
CXCR4	MAPK3	9606.ENSP00000386884	9606.ENSP00000263025	0	0	0	0	0	0	0	0.605	0.605
CXCR4	IL1B	9606.ENSP00000386884	9606.ENSP00000263341	0	0	0	0	0.062	0	0	0.654	0.661
CXCR4	KDR	9606.ENSP00000386884	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.709	0.715
CXCR4	PIK3CA	9606.ENSP00000386884	9606.ENSP00000263967	0	0	0	0	0	0.141	0.900	0.295	0.934
CXCR4	FGF2	9606.ENSP00000386884	9606.ENSP00000264498	0	0	0	0	0	0	0	0.677	0.677
CXCR4	STAT3	9606.ENSP00000386884	9606.ENSP00000264657	0	0	0	0	0	0.225	0.900	0.651	0.970
CXCR4	EGF	9606.ENSP00000386884	9606.ENSP00000265171	0	0	0	0	0	0.056	0	0.686	0.692
CXCR4	WNT2	9606.ENSP00000386884	9606.ENSP00000265441	0	0	0	0	0	0	0	0.415	0.415
CXCR4	PXN	9606.ENSP00000386884	9606.ENSP00000267257	0	0	0	0	0	0	0.900	0.319	0.928
CXCR4	IGF1R	9606.ENSP00000386884	9606.ENSP00000268035	0	0	0	0	0	0.056	0	0.835	0.838
CXCR4	TP53	9606.ENSP00000386884	9606.ENSP00000269305	0	0	0	0	0	0	0	0.606	0.606
CXCR4	ERBB2	9606.ENSP00000386884	9606.ENSP00000269571	0	0	0	0	0	0.061	0	0.565	0.574
CXCR4	GNA12	9606.ENSP00000386884	9606.ENSP00000275364	0	0	0	0	0	0.151	0.800	0.614	0.928
CXCR4	EGFR	9606.ENSP00000386884	9606.ENSP00000275493	0	0	0	0	0	0.061	0	0.912	0.914
CXCR4	NOTCH1	9606.ENSP00000386884	9606.ENSP00000277541	0	0	0	0	0.069	0	0	0.671	0.681
CXCR4	GNAQ	9606.ENSP00000386884	9606.ENSP00000286548	0	0	0	0	0	0.151	0.900	0.966	0.996
CXCR4	PPARG	9606.ENSP00000386884	9606.ENSP00000287820	0	0	0	0	0.062	0.056	0	0.391	0.413
CXCR4	PIK3CB	9606.ENSP00000386884	9606.ENSP00000289153	0	0	0	0	0.049	0.141	0.900	0.421	0.946
CXCR4	STAT5B	9606.ENSP00000386884	9606.ENSP00000293328	0	0	0	0	0	0.225	0.900	0.403	0.949
CXCR4	FGF19	9606.ENSP00000386884	9606.ENSP00000294312	0	0	0	0	0	0	0	0.407	0.407
CXCR4	SHH	9606.ENSP00000386884	9606.ENSP00000297261	0	0	0	0	0.063	0	0	0.794	0.799
CXCR4	FIGF	9606.ENSP00000386884	9606.ENSP00000297904	0	0	0	0	0	0	0	0.476	0.476
CXCR4	IGF1	9606.ENSP00000386884	9606.ENSP00000302665	0	0	0	0	0	0	0	0.729	0.729
CXCR4	HSPA4	9606.ENSP00000386884	9606.ENSP00000302961	0	0	0	0	0	0.056	0	0.476	0.484
CXCR4	FOS	9606.ENSP00000386884	9606.ENSP00000306245	0	0	0	0	0.069	0	0	0.391	0.408
CXCR4	HNF4A	9606.ENSP00000386884	9606.ENSP00000312987	0	0	0	0	0	0.057	0	0.391	0.401
CXCR4	GNAI2	9606.ENSP00000386884	9606.ENSP00000312999	0	0	0	0	0.062	0.151	0.900	0.300	0.936
CXCR4	EPN2	9606.ENSP00000386884	9606.ENSP00000320543	0	0	0	0	0	0	0	0.537	0.537
CXCR4	FGF13	9606.ENSP00000386884	9606.ENSP00000322390	0	0	0	0	0	0	0	0.511	0.511
CXCR4	SOX2	9606.ENSP00000386884	9606.ENSP00000323588	0	0	0	0	0	0.056	0	0.625	0.631
CXCR4	SOCS1	9606.ENSP00000386884	9606.ENSP00000329418	0	0	0	0	0.062	0.417	0	0.485	0.693
CXCR4	SOCS3	9606.ENSP00000386884	9606.ENSP00000330341	0	0	0	0	0.062	0.270	0	0.504	0.631
CXCR4	PDGFB	9606.ENSP00000386884	9606.ENSP00000330382	0	0	0	0	0	0	0	0.440	0.440
CXCR4	HSP90AA1	9606.ENSP00000386884	9606.ENSP00000335153	0	0	0	0	0	0	0	0.902	0.902
CXCR4	PTPN11	9606.ENSP00000386884	9606.ENSP00000340944	0	0	0	0	0	0.270	0.900	0.244	0.939
CXCR4	PTK2	9606.ENSP00000386884	9606.ENSP00000341189	0	0	0	0	0.062	0.270	0.900	0.459	0.957
CXCR4	STAT5A	9606.ENSP00000386884	9606.ENSP00000341208	0	0	0	0	0.088	0.056	0.900	0.415	0.942
CXCR4	GNAI1	9606.ENSP00000386884	9606.ENSP00000343027	0	0	0	0	0	0.549	0.900	0.136	0.957
CXCR4	JAK1	9606.ENSP00000386884	9606.ENSP00000343204	0	0	0	0	0	0.225	0	0.325	0.454
CXCR4	FN1	9606.ENSP00000386884	9606.ENSP00000346839	0	0	0	0	0	0	0	0.759	0.760
CXCR4	PIK3CG	9606.ENSP00000386884	9606.ENSP00000352121	0	0	0	0	0.118	0.182	0.900	0.535	0.962
CXCR4	STAT1	9606.ENSP00000386884	9606.ENSP00000354394	0	0	0	0	0	0.225	0.900	0.562	0.963
CXCR4	ZEB1	9606.ENSP00000386884	9606.ENSP00000354487	0	0	0	0	0	0	0	0.422	0.422
CXCR4	MTOR	9606.ENSP00000386884	9606.ENSP00000354558	0	0	0	0	0	0.056	0	0.466	0.475
CXCR4	PTGS2	9606.ENSP00000386884	9606.ENSP00000356438	0	0	0	0	0	0.056	0	0.505	0.512
CXCR4	MCL1	9606.ENSP00000386884	9606.ENSP00000358022	0	0	0	0	0	0	0	0.407	0.407
CXCR4	NGF	9606.ENSP00000386884	9606.ENSP00000358525	0	0	0	0	0	0	0	0.403	0.403
CXCR4	GNAI3	9606.ENSP00000386884	9606.ENSP00000358867	0	0	0	0	0	0.151	0.900	0.102	0.917
CXCR4	GNAS	9606.ENSP00000386884	9606.ENSP00000360141	0	0	0	0	0	0.151	0.900	0.166	0.923
CXCR4	JUN	9606.ENSP00000386884	9606.ENSP00000360266	0	0	0	0	0	0	0	0.501	0.501
CXCR4	HSP90AB1	9606.ENSP00000386884	9606.ENSP00000360609	0	0	0	0	0	0	0	0.649	0.649
CXCR4	PTEN	9606.ENSP00000386884	9606.ENSP00000361021	0	0	0	0	0	0.058	0	0.525	0.533
CXCR4	MMP9	9606.ENSP00000386884	9606.ENSP00000361405	0	0	0	0	0.076	0.057	0	0.708	0.723
CXCR4	SRC	9606.ENSP00000386884	9606.ENSP00000362680	0	0	0	0	0	0.056	0	0.563	0.569
CXCR4	S1PR3	9606.ENSP00000386884	9606.ENSP00000365006	0	0	0	0	0.062	0	0.900	0.471	0.946
CXCR4	FOXO1	9606.ENSP00000386884	9606.ENSP00000368880	0	0	0	0	0	0.057	0	0.391	0.401
CXCR4	SDC1	9606.ENSP00000386884	9606.ENSP00000370542	0	0	0	0	0	0	0	0.559	0.559
CXCR4	JAK2	9606.ENSP00000386884	9606.ENSP00000371067	0	0	0	0	0	0.281	0.900	0.882	0.990
CXCR4	ITGB1	9606.ENSP00000386884	9606.ENSP00000379350	0	0	0	0	0.062	0	0	0.810	0.814
CXCR4	SNAI2	9606.ENSP00000386884	9606.ENSP00000380034	0	0	0	0	0	0	0	0.459	0.459
CXCR4	INS	9606.ENSP00000386884	9606.ENSP00000380432	0	0	0	0	0	0	0	0.527	0.527
CXCR4	IL6	9606.ENSP00000386884	9606.ENSP00000385675	0	0	0	0	0	0	0	0.698	0.698
CXCR4	SAG	9606.ENSP00000386884	9606.ENSP00000386444	0	0	0	0	0	0.173	0	0.987	0.989
CXCR4	PGF	9606.ENSP00000386884	9606.ENSP00000451040	0	0	0	0	0	0	0	0.457	0.457
CXCR4	ITGB3	9606.ENSP00000386884	9606.ENSP00000452786	0	0	0	0	0.062	0	0	0.455	0.467
CXCR4	ESR1	9606.ENSP00000386884	9606.ENSP00000405330	0	0	0	0	0	0.056	0	0.470	0.478
CXCR4	HRAS	9606.ENSP00000386884	9606.ENSP00000407586	0	0	0	0	0	0.056	0	0.481	0.489
CXCR4	RHOA	9606.ENSP00000386884	9606.ENSP00000400175	0	0	0	0	0	0.056	0	0.503	0.510
CXCR4	SUCLG2	9606.ENSP00000386884	9606.ENSP00000419325	0	0	0	0	0	0	0	0.552	0.552
CXCR4	MYC	9606.ENSP00000386884	9606.ENSP00000479618	0	0	0	0	0	0	0	0.561	0.561
CXCR4	VEGFC	9606.ENSP00000386884	9606.ENSP00000480043	0	0	0	0	0	0	0	0.578	0.578
CXCR4	FOXA2	9606.ENSP00000386884	9606.ENSP00000400341	0	0	0	0	0	0.182	0	0.550	0.616
CXCR4	TNF	9606.ENSP00000386884	9606.ENSP00000398698	0	0	0	0	0.079	0	0	0.749	0.760
CXCR4	HIF1A	9606.ENSP00000386884	9606.ENSP00000437955	0	0	0	0	0	0.273	0	0.710	0.780
CXCR4	GNAZ	9606.ENSP00000386884	9606.ENSP00000478892	0	0	0	0	0	0.151	0.900	0.072	0.914
CXCR4	VEGFA	9606.ENSP00000386884	9606.ENSP00000478570	0	0	0	0	0	0	0	0.917	0.917
CXCR4	PIK3R1	9606.ENSP00000386884	9606.ENSP00000428056	0	0	0	0	0	0.056	0.900	0.241	0.922
CXCR4	GNA13	9606.ENSP00000386884	9606.ENSP00000400717	0	0	0	0	0	0.523	0.900	0.331	0.965
CXCR4	ITCH	9606.ENSP00000386884	9606.ENSP00000480499	0	0	0	0	0.052	0.822	0.900	0.667	0.993
CYP19A1	GNRHR	9606.ENSP00000379683	9606.ENSP00000226413	0	0	0	0	0.053	0	0	0.427	0.434
CYP19A1	GAPDH	9606.ENSP00000379683	9606.ENSP00000229239	0	0	0	0	0	0	0	0.474	0.474
CYP19A1	INHBA	9606.ENSP00000379683	9606.ENSP00000242208	0	0	0	0	0	0	0	0.509	0.509
CYP19A1	SOX9	9606.ENSP00000379683	9606.ENSP00000245479	0	0	0	0	0	0.056	0	0.768	0.771
CYP19A1	MAPK3	9606.ENSP00000379683	9606.ENSP00000263025	0	0	0	0	0	0.057	0	0.464	0.473
CYP19A1	PIK3CA	9606.ENSP00000379683	9606.ENSP00000263967	0	0	0	0	0	0	0	0.504	0.504
CYP19A1	EGF	9606.ENSP00000379683	9606.ENSP00000265171	0	0	0	0	0.064	0	0	0.506	0.517
CYP19A1	ERBB3	9606.ENSP00000379683	9606.ENSP00000267101	0	0	0	0	0	0	0	0.406	0.406
CYP19A1	FGF7	9606.ENSP00000379683	9606.ENSP00000267843	0	0	0	0	0	0	0	0.411	0.411
CYP19A1	IGF1R	9606.ENSP00000379683	9606.ENSP00000268035	0	0	0	0	0	0.056	0	0.560	0.566
CYP19A1	TP53	9606.ENSP00000379683	9606.ENSP00000269305	0	0	0	0	0	0.058	0	0.557	0.564
CYP19A1	ERBB2	9606.ENSP00000379683	9606.ENSP00000269571	0	0	0	0	0	0	0	0.802	0.802
CYP19A1	EGFR	9606.ENSP00000379683	9606.ENSP00000275493	0	0	0	0	0	0	0	0.618	0.618
CYP19A1	PPARG	9606.ENSP00000379683	9606.ENSP00000287820	0	0	0	0	0	0.073	0	0.504	0.520
CYP19A1	PELP1	9606.ENSP00000379683	9606.ENSP00000301396	0	0	0	0	0	0	0	0.427	0.427
CYP19A1	PRL	9606.ENSP00000379683	9606.ENSP00000302150	0	0	0	0	0	0	0	0.556	0.556
CYP19A1	IGF1	9606.ENSP00000379683	9606.ENSP00000302665	0	0	0	0	0.049	0	0	0.667	0.670
CYP19A1	FOS	9606.ENSP00000379683	9606.ENSP00000306245	0	0	0	0	0	0	0	0.440	0.440
CYP19A1	RPTOR	9606.ENSP00000379683	9606.ENSP00000307272	0	0	0	0	0	0	0	0.408	0.408
CYP19A1	LEP	9606.ENSP00000379683	9606.ENSP00000312652	0	0	0	0	0	0	0	0.667	0.667
CYP19A1	KLK3	9606.ENSP00000379683	9606.ENSP00000314151	0	0	0	0	0	0.061	0	0.405	0.417
CYP19A1	PGR	9606.ENSP00000379683	9606.ENSP00000325120	0	0	0	0	0	0.073	0	0.837	0.843
CYP19A1	WT1	9606.ENSP00000379683	9606.ENSP00000331327	0	0	0	0	0	0.056	0	0.461	0.470
CYP19A1	ESR2	9606.ENSP00000379683	9606.ENSP00000343925	0	0	0	0	0.063	0.073	0	0.879	0.885
CYP19A1	MTOR	9606.ENSP00000379683	9606.ENSP00000354558	0	0	0	0	0	0	0	0.519	0.519
CYP19A1	PTGS2	9606.ENSP00000379683	9606.ENSP00000356438	0	0	0	0	0.049	0	0	0.605	0.609
CYP19A1	JUN	9606.ENSP00000379683	9606.ENSP00000360266	0	0	0	0	0	0.061	0	0.391	0.403
CYP19A1	PTEN	9606.ENSP00000379683	9606.ENSP00000361021	0	0	0	0	0.062	0	0	0.503	0.513
CYP19A1	SRC	9606.ENSP00000379683	9606.ENSP00000362680	0	0	0	0	0	0.056	0	0.582	0.589
CYP19A1	IGFBP3	9606.ENSP00000379683	9606.ENSP00000370473	0	0	0	0	0	0	0	0.413	0.412
CYP19A1	IGF2	9606.ENSP00000379683	9606.ENSP00000391826	0	0	0	0	0	0	0	0.452	0.452
CYP19A1	MYC	9606.ENSP00000379683	9606.ENSP00000479618	0	0	0	0	0.062	0	0	0.458	0.469
CYP19A1	TNF	9606.ENSP00000379683	9606.ENSP00000398698	0	0	0	0	0	0	0	0.490	0.490
CYP19A1	IL6	9606.ENSP00000379683	9606.ENSP00000385675	0	0	0	0	0	0	0	0.505	0.505
CYP19A1	VEGFA	9606.ENSP00000379683	9606.ENSP00000478570	0	0	0	0	0	0	0	0.518	0.518
CYP19A1	INS	9606.ENSP00000379683	9606.ENSP00000380432	0	0	0	0	0.062	0	0	0.627	0.635
CYP19A1	GPER1	9606.ENSP00000379683	9606.ENSP00000380281	0	0	0	0	0	0	0	0.707	0.707
CYP19A1	FSHR	9606.ENSP00000379683	9606.ENSP00000384708	0	0	0	0	0.062	0	0	0.864	0.867
CYP19A1	ESR1	9606.ENSP00000379683	9606.ENSP00000405330	0	0	0	0	0	0.073	0	0.919	0.922
DCN	ITGB1	9606.ENSP00000052754	9606.ENSP00000379350	0	0	0	0	0.062	0.070	0	0.374	0.406
DCN	SMAD4	9606.ENSP00000052754	9606.ENSP00000341551	0	0	0	0	0	0.058	0	0.398	0.409
DCN	ZFYVE20	9606.ENSP00000052754	9606.ENSP00000253699	0	0	0	0	0	0	0	0.413	0.413
DCN	FGF13	9606.ENSP00000052754	9606.ENSP00000322390	0	0	0	0	0	0	0	0.426	0.426
DCN	SMAD3	9606.ENSP00000052754	9606.ENSP00000332973	0	0	0	0	0.062	0.058	0	0.407	0.430
DCN	FGF7	9606.ENSP00000052754	9606.ENSP00000267843	0	0	0	0	0.140	0	0	0.371	0.437
DCN	IL6	9606.ENSP00000052754	9606.ENSP00000385675	0	0	0	0	0	0	0	0.450	0.450
DCN	IL1B	9606.ENSP00000052754	9606.ENSP00000263341	0	0	0	0	0	0	0	0.456	0.456
DCN	PDGFB	9606.ENSP00000052754	9606.ENSP00000330382	0	0	0	0	0	0	0	0.460	0.460
DCN	FGF1	9606.ENSP00000052754	9606.ENSP00000480791	0	0	0	0	0.088	0	0	0.451	0.478
DCN	SOX9	9606.ENSP00000052754	9606.ENSP00000245479	0	0	0	0	0	0	0	0.480	0.480
DCN	IGFBP7	9606.ENSP00000052754	9606.ENSP00000295666	0	0	0	0	0.316	0.155	0	0.184	0.487
DCN	SMAD2	9606.ENSP00000052754	9606.ENSP00000262160	0	0	0	0	0	0.058	0	0.508	0.517
DCN	GAPDH	9606.ENSP00000052754	9606.ENSP00000229239	0	0	0	0	0.063	0.104	0	0.474	0.519
DCN	INS	9606.ENSP00000052754	9606.ENSP00000380432	0	0	0	0	0	0.297	0	0.377	0.543
DCN	IGF2	9606.ENSP00000052754	9606.ENSP00000391826	0	0	0	0	0.111	0.297	0	0.342	0.552
DCN	TNF	9606.ENSP00000052754	9606.ENSP00000398698	0	0	0	0	0	0.270	0	0.421	0.559
DCN	VEGFA	9606.ENSP00000052754	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.561	0.570
DCN	TIMP2	9606.ENSP00000052754	9606.ENSP00000262768	0	0	0	0	0.106	0.057	0	0.543	0.582
DCN	MMP9	9606.ENSP00000052754	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.575	0.585
DCN	HGF	9606.ENSP00000052754	9606.ENSP00000222390	0	0	0	0	0.098	0.056	0	0.553	0.586
DCN	FGF2	9606.ENSP00000052754	9606.ENSP00000264498	0	0	0	0	0.081	0.297	0	0.682	0.777
DCN	ERBB3	9606.ENSP00000052754	9606.ENSP00000267101	0	0	0	0	0	0.103	0.800	0.091	0.822
DCN	MSTN	9606.ENSP00000052754	9606.ENSP00000260950	0	0	0	0	0	0.056	0	0.827	0.829
DCN	EGF	9606.ENSP00000052754	9606.ENSP00000265171	0	0	0	0	0	0.056	0	0.861	0.863
DCN	ERBB2	9606.ENSP00000052754	9606.ENSP00000269571	0	0	0	0	0.062	0.103	0.800	0.413	0.888
DCN	TGFB2	9606.ENSP00000052754	9606.ENSP00000355896	0	0	0	0	0.072	0.281	0.600	0.646	0.893
DCN	GPC4	9606.ENSP00000052754	9606.ENSP00000359864	0	0	0	0	0.063	0.063	0.900	0.403	0.940
DCN	KDR	9606.ENSP00000052754	9606.ENSP00000263923	0	0	0	0	0.085	0.103	0	0.945	0.951
DCN	SDC1	9606.ENSP00000052754	9606.ENSP00000370542	0	0	0	0	0.062	0	0.900	0.595	0.958
DCN	LRP1	9606.ENSP00000052754	9606.ENSP00000243077	0	0	0	0	0.105	0.056	0	0.970	0.972
DCN	IGF1R	9606.ENSP00000052754	9606.ENSP00000268035	0	0	0	0	0	0.089	0	0.976	0.977
DCN	IGF1	9606.ENSP00000052754	9606.ENSP00000302665	0	0	0	0	0.124	0	0.800	0.915	0.983
DCN	MMP2	9606.ENSP00000052754	9606.ENSP00000219070	0	0	0	0	0.791	0.213	0.900	0.558	0.991
DCN	FN1	9606.ENSP00000052754	9606.ENSP00000346839	0	0	0	0	0.157	0.462	0	0.983	0.992
DCN	TGFB1	9606.ENSP00000052754	9606.ENSP00000221930	0	0	0	0	0	0.867	0.800	0.890	0.996
DCN	EGFR	9606.ENSP00000052754	9606.ENSP00000275493	0	0	0	0	0.088	0.519	0.800	0.988	0.998
DCTN1	IGF1R	9606.ENSP00000354791	9606.ENSP00000268035	0	0	0	0	0	0.060	0	0.425	0.437
DCTN1	RASA1	9606.ENSP00000354791	9606.ENSP00000274376	0	0	0	0	0.063	0	0	0.398	0.412
DCTN1	PGR	9606.ENSP00000354791	9606.ENSP00000325120	0	0	0	0	0	0	0.900	0	0.900
DCTN1	HSP90AA1	9606.ENSP00000354791	9606.ENSP00000335153	0	0	0	0	0.054	0	0.800	0.165	0.828
DCTN1	PTPN11	9606.ENSP00000354791	9606.ENSP00000340944	0	0	0	0	0.062	0	0	0.481	0.493
DCTN1	SMAD4	9606.ENSP00000354791	9606.ENSP00000341551	0	0	0	0	0.045	0	0	0.669	0.670
DCTN1	UBQLN1	9606.ENSP00000354791	9606.ENSP00000365576	0	0	0	0	0.049	0.173	0	0.350	0.444
DCTN1	PDGFD	9606.ENSP00000354791	9606.ENSP00000376865	0	0	0	0	0	0.608	0	0	0.608
DCTN1	JUN	9606.ENSP00000354791	9606.ENSP00000360266	0	0	0	0	0	0.094	0	0.622	0.642
DCTN1	HSP90AB1	9606.ENSP00000354791	9606.ENSP00000360609	0	0	0	0	0.062	0	0.900	0.067	0.904
DCTN1	SNX6	9606.ENSP00000354791	9606.ENSP00000355217	0	0	0	0	0.065	0.438	0	0.980	0.989
DDX5	MYC	9606.ENSP00000225792	9606.ENSP00000479618	0	0	0	0	0	0.081	0	0.391	0.416
DDX5	MDM2	9606.ENSP00000225792	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0.240	0.421
DDX5	EIF4E	9606.ENSP00000225792	9606.ENSP00000425561	0	0	0	0	0.082	0.170	0	0.301	0.421
DDX5	SOX2	9606.ENSP00000225792	9606.ENSP00000323588	0	0	0	0	0	0.345	0	0.182	0.441
DDX5	EIF6	9606.ENSP00000225792	9606.ENSP00000363574	0	0	0	0	0.069	0.170	0	0.363	0.465
DDX5	IGF1R	9606.ENSP00000225792	9606.ENSP00000268035	0	0	0	0	0	0.059	0	0.454	0.465
DDX5	MYOD1	9606.ENSP00000225792	9606.ENSP00000250003	0	0	0	0	0	0.345	0	0.383	0.579
DDX5	EZH2	9606.ENSP00000225792	9606.ENSP00000320147	0	0	0	0	0	0.315	0	0.426	0.591
DDX5	SMAD2	9606.ENSP00000225792	9606.ENSP00000262160	0	0	0	0	0	0.182	0	0.539	0.606
DDX5	SMAD4	9606.ENSP00000225792	9606.ENSP00000341551	0	0	0	0	0.109	0.182	0	0.538	0.634
DDX5	FOXA1	9606.ENSP00000225792	9606.ENSP00000250448	0	0	0	0	0	0.103	0.600	0.093	0.646
DDX5	EWSR1	9606.ENSP00000225792	9606.ENSP00000400142	0	0	0	0	0.221	0.270	0	0.491	0.685
DDX5	DICER1	9606.ENSP00000225792	9606.ENSP00000437256	0	0	0	0	0.063	0.368	0	0.552	0.711
DDX5	NPM1	9606.ENSP00000225792	9606.ENSP00000296930	0	0	0	0	0.103	0.182	0	0.786	0.830
DDX5	SUMO1	9606.ENSP00000225792	9606.ENSP00000376077	0	0	0	0	0.088	0.162	0.800	0	0.833
DDX5	SMAD3	9606.ENSP00000225792	9606.ENSP00000332973	0	0	0	0	0	0.687	0	0.733	0.913
DDX5	EP300	9606.ENSP00000225792	9606.ENSP00000263253	0	0	0	0	0.062	0.700	0.600	0.671	0.958
DDX5	ESR1	9606.ENSP00000225792	9606.ENSP00000405330	0	0	0	0	0	0.840	0.600	0.885	0.992
DDX5	TP53	9606.ENSP00000225792	9606.ENSP00000269305	0	0	0	0	0	0.748	0.900	0.988	0.999
DICER1	SIRT1	9606.ENSP00000437256	9606.ENSP00000212015	0	0	0	0	0	0.144	0	0.721	0.751
DICER1	GAPDH	9606.ENSP00000437256	9606.ENSP00000229239	0.060	0	0	0	0.067	0.105	0	0.637	0.677
DICER1	KRAS	9606.ENSP00000437256	9606.ENSP00000256078	0	0	0	0	0.062	0.057	0	0.527	0.545
DICER1	SMAD2	9606.ENSP00000437256	9606.ENSP00000262160	0	0	0	0	0.062	0.121	0	0.525	0.574
DICER1	MAPK3	9606.ENSP00000437256	9606.ENSP00000263025	0	0	0	0	0.064	0.059	0	0.376	0.402
DICER1	STAT3	9606.ENSP00000437256	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.479	0.490
DICER1	IGF1R	9606.ENSP00000437256	9606.ENSP00000268035	0.042	0	0	0	0.063	0.057	0	0.375	0.400
DICER1	TP53	9606.ENSP00000437256	9606.ENSP00000269305	0	0	0	0	0.065	0	0	0.748	0.755
DICER1	ERBB2	9606.ENSP00000437256	9606.ENSP00000269571	0	0	0	0	0	0	0	0.420	0.420
DICER1	EGFR	9606.ENSP00000437256	9606.ENSP00000275493	0	0	0	0	0	0	0	0.485	0.485
DICER1	NOTCH1	9606.ENSP00000437256	9606.ENSP00000277541	0	0	0	0	0.046	0.114	0	0.515	0.554
DICER1	MYCN	9606.ENSP00000437256	9606.ENSP00000281043	0	0	0	0	0	0	0	0.403	0.403
DICER1	WNT1	9606.ENSP00000437256	9606.ENSP00000293549	0	0	0	0	0.052	0	0	0.438	0.444
DICER1	NPM1	9606.ENSP00000437256	9606.ENSP00000296930	0	0	0	0	0	0.270	0	0.296	0.464
DICER1	FOS	9606.ENSP00000437256	9606.ENSP00000306245	0	0	0	0	0	0.166	0	0.341	0.427
DICER1	EZH2	9606.ENSP00000437256	9606.ENSP00000320147	0	0	0	0	0	0.168	0	0.517	0.581
DICER1	SOX2	9606.ENSP00000437256	9606.ENSP00000323588	0	0	0	0	0	0	0	0.513	0.513
DICER1	SOCS1	9606.ENSP00000437256	9606.ENSP00000329418	0	0	0	0	0	0	0	0.413	0.413
DICER1	SMAD3	9606.ENSP00000437256	9606.ENSP00000332973	0	0	0	0	0.062	0.121	0	0.374	0.439
DICER1	HSP90AA1	9606.ENSP00000437256	9606.ENSP00000335153	0	0	0	0	0	0.139	0	0.658	0.694
DICER1	SMAD4	9606.ENSP00000437256	9606.ENSP00000341551	0	0	0	0	0.063	0.121	0	0.448	0.506
